Timestamp,CPU(m),Memory(Mi)
2025-11-29 02:34:59.483,NA,NA
2025-11-29 02:35:00.139,NA,NA
2025-11-29 02:35:00.796,NA,NA
2025-11-29 02:35:01.446,NA,NA
2025-11-29 02:35:02.092,NA,NA
2025-11-29 02:35:02.756,NA,NA
2025-11-29 02:35:03.410,NA,NA
2025-11-29 02:35:04.076,NA,NA
2025-11-29 02:35:04.744,NA,NA
2025-11-29 02:35:05.413,NA,NA
2025-11-29 02:35:06.079,NA,NA
2025-11-29 02:35:06.744,NA,NA
2025-11-29 02:35:07.422,NA,NA
2025-11-29 02:35:08.079,NA,NA
2025-11-29 02:35:08.746,NA,NA
2025-11-29 02:35:09.408,NA,NA
2025-11-29 02:35:10.070,NA,NA
2025-11-29 02:35:10.721,NA,NA
2025-11-29 02:35:11.393,NA,NA
2025-11-29 02:35:12.041,NA,NA
2025-11-29 02:35:12.690,NA,NA
2025-11-29 02:35:13.336,NA,NA
2025-11-29 02:35:13.996,NA,NA
2025-11-29 02:35:14.650,NA,NA
2025-11-29 02:35:15.314,NA,NA
2025-11-29 02:35:15.972,NA,NA
2025-11-29 02:35:16.641,NA,NA
2025-11-29 02:35:17.317,NA,NA
2025-11-29 02:35:17.982,NA,NA
2025-11-29 02:35:18.656,NA,NA
2025-11-29 02:35:19.329,NA,NA
2025-11-29 02:35:19.994,NA,NA
2025-11-29 02:35:20.653,NA,NA
2025-11-29 02:35:21.325,NA,NA
2025-11-29 02:35:21.982,NA,NA
2025-11-29 02:35:22.666,NA,NA
2025-11-29 02:35:23.320,NA,NA
2025-11-29 02:35:23.985,NA,NA
2025-11-29 02:35:24.645,NA,NA
2025-11-29 02:35:25.318,NA,NA
2025-11-29 02:35:25.978,NA,NA
2025-11-29 02:35:26.638,NA,NA
2025-11-29 02:35:27.297,NA,NA
2025-11-29 02:35:27.969,NA,NA
2025-11-29 02:35:28.635,NA,NA
2025-11-29 02:35:29.299,NA,NA
2025-11-29 02:35:29.968,NA,NA
2025-11-29 02:35:30.612,NA,NA
2025-11-29 02:35:31.269,NA,NA
2025-11-29 02:35:31.930,NA,NA
2025-11-29 02:35:32.595,NA,NA
2025-11-29 02:35:33.247,NA,NA
2025-11-29 02:35:33.920,NA,NA
2025-11-29 02:35:34.570,NA,NA
2025-11-29 02:35:35.252,NA,NA
2025-11-29 02:35:35.923,NA,NA
2025-11-29 02:35:36.597,NA,NA
2025-11-29 02:35:37.259,NA,NA
2025-11-29 02:35:37.925,NA,NA
2025-11-29 02:35:38.593,NA,NA
2025-11-29 02:35:39.250,NA,NA
2025-11-29 02:35:39.912,NA,NA
2025-11-29 02:35:40.573,NA,NA
2025-11-29 02:35:41.239,NA,NA
2025-11-29 02:35:41.894,NA,NA
2025-11-29 02:35:42.562,NA,NA
2025-11-29 02:35:43.215,NA,NA
2025-11-29 02:35:43.864,NA,NA
2025-11-29 02:35:44.516,NA,NA
2025-11-29 02:35:45.170,NA,NA
2025-11-29 02:35:45.837,NA,NA
2025-11-29 02:35:46.494,NA,NA
2025-11-29 02:35:47.153,NA,NA
2025-11-29 02:35:47.819,NA,NA
2025-11-29 02:35:48.481,NA,NA
2025-11-29 02:35:49.151,NA,NA
2025-11-29 02:35:49.819,NA,NA
2025-11-29 02:35:50.487,NA,NA
2025-11-29 02:35:51.144,NA,NA
2025-11-29 02:35:51.803,NA,NA
2025-11-29 02:35:52.474,NA,NA
2025-11-29 02:35:53.124,NA,NA
2025-11-29 02:35:53.784,NA,NA
2025-11-29 02:35:54.434,NA,NA
2025-11-29 02:35:55.101,NA,NA
2025-11-29 02:35:55.764,NA,NA
2025-11-29 02:35:56.439,NA,NA
2025-11-29 02:35:57.107,NA,NA
2025-11-29 02:35:57.776,NA,NA
2025-11-29 02:35:58.440,NA,NA
2025-11-29 02:35:59.104,NA,NA
2025-11-29 02:35:59.771,NA,NA
2025-11-29 02:36:00.440,NA,NA
2025-11-29 02:36:01.119,NA,NA
2025-11-29 02:36:01.780,NA,NA
2025-11-29 02:36:02.446,NA,NA
2025-11-29 02:36:03.119,NA,NA
2025-11-29 02:36:03.787,NA,NA
2025-11-29 02:36:04.448,NA,NA
2025-11-29 02:36:05.122,NA,NA
2025-11-29 02:36:05.778,NA,NA
2025-11-29 02:36:06.459,NA,NA
2025-11-29 02:36:07.137,NA,NA
2025-11-29 02:36:07.815,NA,NA
2025-11-29 02:36:08.488,NA,NA
2025-11-29 02:36:09.174,NA,NA
2025-11-29 02:36:09.852,NA,NA
2025-11-29 02:36:10.518,NA,NA
2025-11-29 02:36:11.189,NA,NA
2025-11-29 02:36:11.863,NA,NA
2025-11-29 02:36:12.550,NA,NA
2025-11-29 02:36:13.218,NA,NA
2025-11-29 02:36:13.894,NA,NA
2025-11-29 02:36:14.548,NA,NA
2025-11-29 02:36:15.219,NA,NA
2025-11-29 02:36:15.897,NA,NA
2025-11-29 02:36:16.579,NA,NA
2025-11-29 02:36:17.268,NA,NA
2025-11-29 02:36:17.956,NA,NA
2025-11-29 02:36:18.638,NA,NA
2025-11-29 02:36:19.325,NA,NA
2025-11-29 02:36:20.003,NA,NA
2025-11-29 02:36:20.677,NA,NA
2025-11-29 02:36:21.358,NA,NA
2025-11-29 02:36:22.017,NA,NA
2025-11-29 02:36:22.697,NA,NA
2025-11-29 02:36:23.362,NA,NA
2025-11-29 02:36:24.043,NA,NA
2025-11-29 02:36:24.708,NA,NA
2025-11-29 02:36:25.385,NA,NA
2025-11-29 02:36:26.058,NA,NA
2025-11-29 02:36:26.726,NA,NA
2025-11-29 02:36:27.418,NA,NA
2025-11-29 02:36:28.100,NA,NA
2025-11-29 02:36:28.775,NA,NA
2025-11-29 02:36:29.455,NA,NA
2025-11-29 02:36:30.138,NA,NA
2025-11-29 02:36:30.807,NA,NA
2025-11-29 02:36:31.494,NA,NA
2025-11-29 02:36:32.160,NA,NA
2025-11-29 02:36:32.839,NA,NA
2025-11-29 02:36:33.502,NA,NA
2025-11-29 02:36:34.188,NA,NA
2025-11-29 02:36:34.862,NA,NA
2025-11-29 02:36:35.553,NA,NA
2025-11-29 02:36:36.227,NA,NA
2025-11-29 02:36:36.914,NA,NA
2025-11-29 02:36:37.596,NA,NA
2025-11-29 02:36:38.277,NA,NA
2025-11-29 02:36:38.955,NA,NA
2025-11-29 02:36:39.630,NA,NA
2025-11-29 02:36:40.323,NA,NA
2025-11-29 02:36:40.982,NA,NA
2025-11-29 02:36:41.660,NA,NA
2025-11-29 02:36:42.327,NA,NA
2025-11-29 02:36:43.019,NA,NA
2025-11-29 02:36:43.701,NA,NA
2025-11-29 02:36:44.391,NA,NA
2025-11-29 02:36:45.073,NA,NA
2025-11-29 02:36:45.753,NA,NA
2025-11-29 02:36:46.423,NA,NA
2025-11-29 02:36:47.099,NA,NA
2025-11-29 02:36:47.778,NA,NA
2025-11-29 02:36:48.456,NA,NA
2025-11-29 02:36:49.134,NA,NA
2025-11-29 02:36:49.790,NA,NA
2025-11-29 02:36:50.475,NA,NA
2025-11-29 02:36:51.143,NA,NA
2025-11-29 02:36:51.813,NA,NA
2025-11-29 02:36:52.492,NA,NA
2025-11-29 02:36:53.188,NA,NA
2025-11-29 02:36:53.862,NA,NA
2025-11-29 02:36:54.546,NA,NA
2025-11-29 02:36:55.228,NA,NA
2025-11-29 02:36:55.915,NA,NA
2025-11-29 02:36:56.608,NA,NA
2025-11-29 02:36:57.271,NA,NA
2025-11-29 02:36:57.953,NA,NA
2025-11-29 02:36:58.606,NA,NA
2025-11-29 02:36:59.292,NA,NA
2025-11-29 02:36:59.957,NA,NA
2025-11-29 02:37:00.640,NA,NA
2025-11-29 02:37:01.318,NA,NA
2025-11-29 02:37:02.012,NA,NA
2025-11-29 02:37:02.682,NA,NA
2025-11-29 02:37:03.358,NA,NA
2025-11-29 02:37:04.046,NA,NA
2025-11-29 02:37:04.730,NA,NA
2025-11-29 02:37:05.419,NA,NA
2025-11-29 02:37:06.091,NA,NA
2025-11-29 02:37:06.774,NA,NA
2025-11-29 02:37:07.444,NA,NA
2025-11-29 02:37:08.124,NA,NA
2025-11-29 02:37:08.798,NA,NA
2025-11-29 02:37:09.485,NA,NA
2025-11-29 02:37:10.170,NA,NA
2025-11-29 02:37:10.857,NA,NA
2025-11-29 02:37:11.534,NA,NA
2025-11-29 02:37:12.217,NA,NA
2025-11-29 02:37:12.894,NA,NA
2025-11-29 02:37:13.572,NA,NA
2025-11-29 02:37:14.253,NA,NA
2025-11-29 02:37:14.921,NA,NA
2025-11-29 02:37:15.610,NA,NA
2025-11-29 02:37:16.274,NA,NA
2025-11-29 02:37:16.952,NA,NA
2025-11-29 02:37:17.607,NA,NA
2025-11-29 02:37:18.279,NA,NA
2025-11-29 02:37:18.945,NA,NA
2025-11-29 02:37:19.629,NA,NA
2025-11-29 02:37:20.307,NA,NA
2025-11-29 02:37:20.988,NA,NA
2025-11-29 02:37:21.669,NA,NA
2025-11-29 02:37:22.348,NA,NA
2025-11-29 02:37:23.036,NA,NA
2025-11-29 02:37:23.715,NA,NA
2025-11-29 02:37:24.398,NA,NA
2025-11-29 02:37:25.073,NA,NA
2025-11-29 02:37:25.744,NA,NA
2025-11-29 02:37:26.409,NA,NA
2025-11-29 02:37:27.096,NA,NA
2025-11-29 02:37:27.762,NA,NA
2025-11-29 02:37:28.445,NA,NA
2025-11-29 02:37:29.126,NA,NA
2025-11-29 02:37:29.806,NA,NA
2025-11-29 02:37:30.502,NA,NA
2025-11-29 02:37:31.180,NA,NA
2025-11-29 02:37:31.868,NA,NA
2025-11-29 02:37:32.545,NA,NA
2025-11-29 02:37:33.223,NA,NA
2025-11-29 02:37:33.872,NA,NA
2025-11-29 02:37:34.552,NA,NA
2025-11-29 02:37:35.221,NA,NA
2025-11-29 02:37:35.900,NA,NA
2025-11-29 02:37:36.564,NA,NA
2025-11-29 02:37:37.248,NA,NA
2025-11-29 02:37:37.929,NA,NA
2025-11-29 02:37:38.608,NA,NA
2025-11-29 02:37:39.272,NA,NA
2025-11-29 02:37:39.949,NA,NA
2025-11-29 02:37:40.627,NA,NA
2025-11-29 02:37:41.305,NA,NA
2025-11-29 02:37:41.988,NA,NA
2025-11-29 02:37:42.664,NA,NA
2025-11-29 02:37:43.337,NA,NA
2025-11-29 02:37:44.004,NA,NA
2025-11-29 02:37:44.683,NA,NA
2025-11-29 02:37:45.349,NA,NA
2025-11-29 02:37:46.022,NA,NA
2025-11-29 02:37:46.691,NA,NA
2025-11-29 02:37:47.375,NA,NA
2025-11-29 02:37:48.048,NA,NA
2025-11-29 02:37:48.722,NA,NA
2025-11-29 02:37:49.405,NA,NA
2025-11-29 02:37:50.085,NA,NA
2025-11-29 02:37:50.768,NA,NA
2025-11-29 02:37:51.449,NA,NA
2025-11-29 02:37:52.127,NA,NA
2025-11-29 02:37:52.784,NA,NA
2025-11-29 02:37:53.469,NA,NA
2025-11-29 02:37:54.137,NA,NA
2025-11-29 02:37:54.820,NA,NA
2025-11-29 02:37:55.486,NA,NA
2025-11-29 02:37:56.162,NA,NA
2025-11-29 02:37:56.842,NA,NA
2025-11-29 02:37:57.530,NA,NA
2025-11-29 02:37:58.216,NA,NA
2025-11-29 02:37:58.898,NA,NA
2025-11-29 02:37:59.581,NA,NA
2025-11-29 02:38:00.248,NA,NA
2025-11-29 02:38:00.926,NA,NA
2025-11-29 02:38:01.593,NA,NA
2025-11-29 02:38:02.275,NA,NA
2025-11-29 02:38:02.936,NA,NA
2025-11-29 02:38:03.625,NA,NA
2025-11-29 02:38:04.293,NA,NA
2025-11-29 02:38:04.964,NA,NA
2025-11-29 02:38:05.649,NA,NA
2025-11-29 02:38:06.329,NA,NA
2025-11-29 02:38:07.010,NA,NA
2025-11-29 02:38:07.690,NA,NA
2025-11-29 02:38:08.375,NA,NA
2025-11-29 02:38:09.075,NA,NA
2025-11-29 02:38:09.778,NA,NA
2025-11-29 02:38:10.479,NA,NA
2025-11-29 02:38:11.184,NA,NA
2025-11-29 02:38:11.888,NA,NA
2025-11-29 02:38:12.595,NA,NA
2025-11-29 02:38:13.291,NA,NA
2025-11-29 02:38:13.992,NA,NA
2025-11-29 02:38:14.692,NA,NA
2025-11-29 02:38:15.397,NA,NA
2025-11-29 02:38:16.093,NA,NA
2025-11-29 02:38:16.803,NA,NA
2025-11-29 02:38:17.517,NA,NA
2025-11-29 02:38:18.223,NA,NA
2025-11-29 02:38:18.939,NA,NA
2025-11-29 02:38:19.645,NA,NA
2025-11-29 02:38:20.353,NA,NA
2025-11-29 02:38:21.059,NA,NA
2025-11-29 02:38:21.757,NA,NA
2025-11-29 02:38:22.456,NA,NA
2025-11-29 02:38:23.169,NA,NA
2025-11-29 02:38:23.864,NA,NA
2025-11-29 02:38:24.574,NA,NA
2025-11-29 02:38:25.288,NA,NA
2025-11-29 02:38:25.988,NA,NA
2025-11-29 02:38:26.698,NA,NA
2025-11-29 02:38:27.411,NA,NA
2025-11-29 02:38:28.117,NA,NA
2025-11-29 02:38:28.822,NA,NA
2025-11-29 02:38:29.534,NA,NA
2025-11-29 02:38:30.243,NA,NA
2025-11-29 02:38:30.942,NA,NA
2025-11-29 02:38:31.643,NA,NA
2025-11-29 02:38:32.348,NA,NA
2025-11-29 02:38:33.048,NA,NA
2025-11-29 02:38:33.761,NA,NA
2025-11-29 02:38:34.462,NA,NA
2025-11-29 02:38:35.179,NA,NA
2025-11-29 02:38:35.887,NA,NA
2025-11-29 02:38:36.590,NA,NA
2025-11-29 02:38:37.287,NA,NA
2025-11-29 02:38:37.988,NA,NA
2025-11-29 02:38:38.694,NA,NA
2025-11-29 02:38:39.392,NA,NA
2025-11-29 02:38:40.103,NA,NA
2025-11-29 02:38:40.804,NA,NA
2025-11-29 02:38:41.506,NA,NA
2025-11-29 02:38:42.213,NA,NA
2025-11-29 02:38:42.925,NA,NA
2025-11-29 02:38:43.600,NA,NA
2025-11-29 02:38:44.266,NA,NA
2025-11-29 02:38:44.936,NA,NA
2025-11-29 02:38:45.611,NA,NA
2025-11-29 02:38:46.297,NA,NA
2025-11-29 02:38:46.962,NA,NA
2025-11-29 02:38:47.632,NA,NA
2025-11-29 02:38:48.302,NA,NA
2025-11-29 02:38:48.963,NA,NA
2025-11-29 02:38:49.617,NA,NA
2025-11-29 02:38:50.301,NA,NA
2025-11-29 02:38:50.961,NA,NA
2025-11-29 02:38:51.639,NA,NA
2025-11-29 02:38:52.309,NA,NA
2025-11-29 02:38:52.984,NA,NA
2025-11-29 02:38:53.656,NA,NA
2025-11-29 02:38:54.336,NA,NA
2025-11-29 02:38:55.015,NA,NA
2025-11-29 02:38:55.688,NA,NA
2025-11-29 02:38:56.372,NA,NA
2025-11-29 02:38:57.041,NA,NA
2025-11-29 02:38:57.717,NA,NA
2025-11-29 02:38:58.384,NA,NA
2025-11-29 02:38:59.057,NA,NA
2025-11-29 02:38:59.718,NA,NA
2025-11-29 02:39:00.401,NA,NA
2025-11-29 02:39:01.061,NA,NA
2025-11-29 02:39:01.741,NA,NA
2025-11-29 02:39:02.415,NA,NA
2025-11-29 02:39:03.090,NA,NA
2025-11-29 02:39:03.770,NA,NA
2025-11-29 02:39:04.439,NA,NA
2025-11-29 02:39:05.104,NA,NA
2025-11-29 02:39:05.778,NA,NA
2025-11-29 02:39:06.444,NA,NA
2025-11-29 02:39:07.102,NA,NA
2025-11-29 02:39:07.770,NA,NA
2025-11-29 02:39:08.439,NA,NA
2025-11-29 02:39:09.108,NA,NA
2025-11-29 02:39:09.758,NA,NA
2025-11-29 02:39:10.431,NA,NA
2025-11-29 02:39:11.092,NA,NA
2025-11-29 02:39:11.753,NA,NA
2025-11-29 02:39:12.407,NA,NA
2025-11-29 02:39:13.072,NA,NA
2025-11-29 02:39:13.733,NA,NA
2025-11-29 02:39:14.385,NA,NA
2025-11-29 02:39:15.059,NA,NA
2025-11-29 02:39:15.727,NA,NA
2025-11-29 02:39:16.390,NA,NA
2025-11-29 02:39:17.070,NA,NA
2025-11-29 02:39:17.739,NA,NA
2025-11-29 02:39:18.408,NA,NA
2025-11-29 02:39:19.081,NA,NA
2025-11-29 02:39:19.745,NA,NA
2025-11-29 02:39:20.425,NA,NA
2025-11-29 02:39:21.087,NA,NA
2025-11-29 02:39:21.758,NA,NA
2025-11-29 02:39:22.404,NA,NA
2025-11-29 02:39:23.079,NA,NA
2025-11-29 02:39:23.740,NA,NA
2025-11-29 02:39:24.396,NA,NA
2025-11-29 02:39:25.056,NA,NA
2025-11-29 02:39:25.741,NA,NA
2025-11-29 02:39:26.401,NA,NA
2025-11-29 02:39:27.088,NA,NA
2025-11-29 02:39:27.751,NA,NA
2025-11-29 02:39:28.416,NA,NA
2025-11-29 02:39:29.093,NA,NA
2025-11-29 02:39:29.759,NA,NA
2025-11-29 02:39:30.421,NA,NA
2025-11-29 02:39:31.092,NA,NA
2025-11-29 02:39:31.758,NA,NA
2025-11-29 02:39:32.429,NA,NA
2025-11-29 02:39:33.109,NA,NA
2025-11-29 02:39:33.762,NA,NA
2025-11-29 02:39:34.428,NA,NA
2025-11-29 02:39:35.086,NA,NA
2025-11-29 02:39:35.757,NA,NA
2025-11-29 02:39:36.429,NA,NA
2025-11-29 02:39:37.096,NA,NA
2025-11-29 02:39:37.758,NA,NA
2025-11-29 02:39:38.419,NA,NA
2025-11-29 02:39:39.092,NA,NA
2025-11-29 02:39:39.759,NA,NA
2025-11-29 02:39:40.440,NA,NA
2025-11-29 02:39:41.100,NA,NA
2025-11-29 02:39:41.763,NA,NA
2025-11-29 02:39:42.421,NA,NA
2025-11-29 02:39:43.090,NA,NA
2025-11-29 02:39:43.741,NA,NA
2025-11-29 02:39:44.420,NA,NA
2025-11-29 02:39:45.088,NA,NA
2025-11-29 02:39:45.757,NA,NA
2025-11-29 02:39:46.416,NA,NA
2025-11-29 02:39:47.093,NA,NA
2025-11-29 02:39:47.751,NA,NA
2025-11-29 02:39:48.432,NA,NA
2025-11-29 02:39:49.115,NA,NA
2025-11-29 02:39:49.796,NA,NA
2025-11-29 02:39:50.465,NA,NA
2025-11-29 02:39:51.121,NA,NA
2025-11-29 02:39:51.811,NA,NA
2025-11-29 02:39:52.477,NA,NA
2025-11-29 02:39:53.149,NA,NA
2025-11-29 02:39:53.820,NA,NA
2025-11-29 02:39:54.522,NA,NA
2025-11-29 02:39:55.238,NA,NA
2025-11-29 02:39:55.947,NA,NA
2025-11-29 02:39:56.652,NA,NA
2025-11-29 02:39:57.367,NA,NA
2025-11-29 02:39:58.075,NA,NA
2025-11-29 02:39:58.784,NA,NA
2025-11-29 02:39:59.492,NA,NA
2025-11-29 02:40:00.195,NA,NA
2025-11-29 02:40:00.904,NA,NA
2025-11-29 02:40:01.599,NA,NA
2025-11-29 02:40:02.312,NA,NA
2025-11-29 02:40:03.012,NA,NA
2025-11-29 02:40:03.716,NA,NA
2025-11-29 02:40:04.416,NA,NA
2025-11-29 02:40:05.131,NA,NA
2025-11-29 02:40:05.841,NA,NA
2025-11-29 02:40:06.551,NA,NA
2025-11-29 02:40:07.254,NA,NA
2025-11-29 02:40:07.973,NA,NA
2025-11-29 02:40:08.676,NA,NA
2025-11-29 02:40:09.389,NA,NA
2025-11-29 02:40:10.102,NA,NA
2025-11-29 02:40:10.807,NA,NA
2025-11-29 02:40:11.478,NA,NA
2025-11-29 02:40:12.149,NA,NA
2025-11-29 02:40:12.818,NA,NA
2025-11-29 02:40:13.479,NA,NA
2025-11-29 02:40:14.163,NA,NA
2025-11-29 02:40:14.829,NA,NA
2025-11-29 02:40:15.490,NA,NA
2025-11-29 02:40:16.151,NA,NA
2025-11-29 02:40:16.807,NA,NA
2025-11-29 02:40:17.451,NA,NA
2025-11-29 02:40:18.105,NA,NA
2025-11-29 02:40:18.755,NA,NA
2025-11-29 02:40:19.403,NA,NA
2025-11-29 02:40:20.068,NA,NA
2025-11-29 02:40:20.718,NA,NA
2025-11-29 02:40:21.384,NA,NA
2025-11-29 02:40:22.033,NA,NA
2025-11-29 02:40:22.686,NA,NA
2025-11-29 02:40:23.343,NA,NA
2025-11-29 02:40:24.009,NA,NA
2025-11-29 02:40:24.676,NA,NA
2025-11-29 02:40:25.344,NA,NA
2025-11-29 02:40:26.005,NA,NA
2025-11-29 02:40:26.670,NA,NA
2025-11-29 02:40:27.324,NA,NA
2025-11-29 02:40:27.986,NA,NA
2025-11-29 02:40:28.641,NA,NA
2025-11-29 02:40:29.298,NA,NA
2025-11-29 02:40:29.953,NA,NA
2025-11-29 02:40:30.603,NA,NA
2025-11-29 02:40:31.266,NA,NA
2025-11-29 02:40:31.915,NA,NA
2025-11-29 02:40:32.577,NA,NA
2025-11-29 02:40:33.226,NA,NA
2025-11-29 02:40:33.890,NA,NA
2025-11-29 02:40:34.548,NA,NA
2025-11-29 02:40:35.205,NA,NA
2025-11-29 02:40:35.864,NA,NA
2025-11-29 02:40:36.519,NA,NA
2025-11-29 02:40:37.188,NA,NA
2025-11-29 02:40:37.842,NA,NA
2025-11-29 02:40:38.502,NA,NA
2025-11-29 02:40:39.166,NA,NA
2025-11-29 02:40:39.837,NA,NA
2025-11-29 02:40:40.492,NA,NA
2025-11-29 02:40:41.151,NA,NA
2025-11-29 02:40:41.808,NA,NA
2025-11-29 02:40:42.475,NA,NA
2025-11-29 02:40:43.113,NA,NA
2025-11-29 02:40:43.772,NA,NA
2025-11-29 02:40:44.425,NA,NA
2025-11-29 02:40:45.093,NA,NA
2025-11-29 02:40:45.747,NA,NA
2025-11-29 02:40:46.408,NA,NA
2025-11-29 02:40:47.066,NA,NA
2025-11-29 02:40:47.724,NA,NA
2025-11-29 02:40:48.375,NA,NA
2025-11-29 02:40:49.045,NA,NA
2025-11-29 02:40:49.700,NA,NA
2025-11-29 02:40:50.360,NA,NA
2025-11-29 02:40:51.016,NA,NA
2025-11-29 02:40:51.677,NA,NA
2025-11-29 02:40:52.343,NA,NA
2025-11-29 02:40:52.995,NA,NA
2025-11-29 02:40:53.654,NA,NA
2025-11-29 02:40:54.302,NA,NA
2025-11-29 02:40:54.963,NA,NA
2025-11-29 02:40:55.606,NA,NA
2025-11-29 02:40:56.261,NA,NA
2025-11-29 02:40:56.914,NA,NA
2025-11-29 02:40:57.562,NA,NA
2025-11-29 02:40:58.203,NA,NA
2025-11-29 02:40:58.859,NA,NA
2025-11-29 02:40:59.519,NA,NA
2025-11-29 02:41:00.171,NA,NA
2025-11-29 02:41:00.832,NA,NA
2025-11-29 02:41:01.498,NA,NA
2025-11-29 02:41:02.155,NA,NA
2025-11-29 02:41:02.812,NA,NA
2025-11-29 02:41:03.485,NA,NA
2025-11-29 02:41:04.140,NA,NA
2025-11-29 02:41:04.806,NA,NA
2025-11-29 02:41:05.456,NA,NA
2025-11-29 02:41:06.119,NA,NA
2025-11-29 02:41:06.773,NA,NA
2025-11-29 02:41:07.433,NA,NA
2025-11-29 02:41:08.090,NA,NA
2025-11-29 02:41:08.762,NA,NA
2025-11-29 02:41:09.413,NA,NA
2025-11-29 02:41:10.067,NA,NA
2025-11-29 02:41:10.729,NA,NA
2025-11-29 02:41:11.386,NA,NA
2025-11-29 02:41:12.038,NA,NA
2025-11-29 02:41:12.692,NA,NA
2025-11-29 02:41:13.346,NA,NA
2025-11-29 02:41:14.009,NA,NA
2025-11-29 02:41:14.664,NA,NA
2025-11-29 02:41:15.318,NA,NA
2025-11-29 02:41:15.979,NA,NA
2025-11-29 02:41:16.627,NA,NA
2025-11-29 02:41:17.295,NA,NA
2025-11-29 02:41:17.950,NA,NA
2025-11-29 02:41:18.616,NA,NA
2025-11-29 02:41:19.282,NA,NA
2025-11-29 02:41:19.939,NA,NA
2025-11-29 02:41:20.605,NA,NA
2025-11-29 02:41:21.273,NA,NA
2025-11-29 02:41:21.938,NA,NA
2025-11-29 02:41:22.602,NA,NA
2025-11-29 02:41:23.269,NA,NA
2025-11-29 02:41:23.920,NA,NA
2025-11-29 02:41:24.577,NA,NA
2025-11-29 02:41:25.226,NA,NA
2025-11-29 02:41:25.893,NA,NA
2025-11-29 02:41:26.542,NA,NA
2025-11-29 02:41:27.197,NA,NA
2025-11-29 02:41:27.833,NA,NA
2025-11-29 02:41:28.480,NA,NA
2025-11-29 02:41:29.127,NA,NA
2025-11-29 02:41:29.785,NA,NA
2025-11-29 02:41:30.431,NA,NA
2025-11-29 02:41:31.094,NA,NA
2025-11-29 02:41:31.762,NA,NA
2025-11-29 02:41:32.428,NA,NA
2025-11-29 02:41:33.097,NA,NA
2025-11-29 02:41:33.762,NA,NA
2025-11-29 02:41:34.426,NA,NA
2025-11-29 02:41:35.083,NA,NA
2025-11-29 02:41:35.744,NA,NA
2025-11-29 02:41:36.394,NA,NA
2025-11-29 02:41:37.046,NA,NA
2025-11-29 02:41:37.696,NA,NA
2025-11-29 02:41:38.353,NA,NA
2025-11-29 02:41:38.991,NA,NA
2025-11-29 02:41:39.647,NA,NA
2025-11-29 02:41:40.304,NA,NA
2025-11-29 02:41:40.956,NA,NA
2025-11-29 02:41:41.618,NA,NA
2025-11-29 02:41:42.281,NA,NA
2025-11-29 02:41:42.935,NA,NA
2025-11-29 02:41:43.597,NA,NA
2025-11-29 02:41:44.273,NA,NA
2025-11-29 02:41:44.933,NA,NA
2025-11-29 02:41:45.604,NA,NA
2025-11-29 02:41:46.266,NA,NA
2025-11-29 02:41:46.930,NA,NA
2025-11-29 02:41:47.580,NA,NA
2025-11-29 02:41:48.245,NA,NA
2025-11-29 02:41:48.900,NA,NA
2025-11-29 02:41:49.564,NA,NA
2025-11-29 02:41:50.228,NA,NA
2025-11-29 02:41:50.891,NA,NA
2025-11-29 02:41:51.552,NA,NA
2025-11-29 02:41:52.214,NA,NA
2025-11-29 02:41:52.883,NA,NA
2025-11-29 02:41:53.557,NA,NA
2025-11-29 02:41:54.214,NA,NA
2025-11-29 02:41:54.875,NA,NA
2025-11-29 02:41:55.541,NA,NA
2025-11-29 02:41:56.190,NA,NA
2025-11-29 02:41:56.842,NA,NA
2025-11-29 02:41:57.494,NA,NA
2025-11-29 02:41:58.155,NA,NA
2025-11-29 02:41:58.799,NA,NA
2025-11-29 02:41:59.458,NA,NA
2025-11-29 02:42:00.111,NA,NA
2025-11-29 02:42:00.777,NA,NA
2025-11-29 02:42:01.444,NA,NA
2025-11-29 02:42:02.103,NA,NA
2025-11-29 02:42:02.773,NA,NA
2025-11-29 02:42:03.430,NA,NA
2025-11-29 02:42:04.086,NA,NA
2025-11-29 02:42:04.765,NA,NA
2025-11-29 02:42:05.431,NA,NA
2025-11-29 02:42:06.094,NA,NA
2025-11-29 02:42:06.756,NA,NA
2025-11-29 02:42:07.404,NA,NA
2025-11-29 02:42:08.061,NA,NA
2025-11-29 02:42:08.711,NA,NA
2025-11-29 02:42:09.370,NA,NA
2025-11-29 02:42:10.025,NA,NA
2025-11-29 02:42:10.685,NA,NA
2025-11-29 02:42:11.333,NA,NA
2025-11-29 02:42:11.993,NA,NA
2025-11-29 02:42:12.651,NA,NA
2025-11-29 02:42:13.317,NA,NA
2025-11-29 02:42:13.971,NA,NA
2025-11-29 02:42:14.629,NA,NA
2025-11-29 02:42:15.288,NA,NA
2025-11-29 02:42:15.941,NA,NA
2025-11-29 02:42:16.586,NA,NA
2025-11-29 02:42:17.222,NA,NA
2025-11-29 02:42:17.894,NA,NA
2025-11-29 02:42:18.548,NA,NA
2025-11-29 02:42:19.213,NA,NA
2025-11-29 02:42:19.859,NA,NA
2025-11-29 02:42:20.514,NA,NA
2025-11-29 02:42:21.156,NA,NA
2025-11-29 02:42:21.826,NA,NA
2025-11-29 02:42:22.490,NA,NA
2025-11-29 02:42:23.149,NA,NA
2025-11-29 02:42:23.808,NA,NA
2025-11-29 02:42:24.472,NA,NA
2025-11-29 02:42:25.139,NA,NA
